Class: bottle, Confidence: 0.25, BBox: (20, 439, 50, 479)
Class: person, Confidence: 0.92, BBox: (22, 168, 523, 479)
Class: chair, Confidence: 0.31, BBox: (335, 261, 554, 479)
Class: person, Confidence: 0.92, BBox: (25, 168, 527, 479)
Class: person, Confidence: 0.92, BBox: (25, 168, 522, 479)
Class: person, Confidence: 0.92, BBox: (22, 167, 527, 479)
Class: person, Confidence: 0.91, BBox: (21, 167, 526, 479)
Class: chair, Confidence: 0.26, BBox: (334, 260, 549, 479)
Class: person, Confidence: 0.91, BBox: (21, 167, 526, 479)
Class: chair, Confidence: 0.26, BBox: (334, 260, 549, 479)
Class: person, Confidence: 0.93, BBox: (21, 167, 526, 479)
Class: person, Confidence: 0.92, BBox: (21, 166, 525, 479)
Class: book, Confidence: 0.28, BBox: (541, 235, 617, 251)
Class: book, Confidence: 0.25, BBox: (534, 242, 623, 266)
Class: person, Confidence: 0.92, BBox: (20, 166, 523, 479)
Class: person, Confidence: 0.92, BBox: (21, 168, 524, 479)
Class: person, Confidence: 0.91, BBox: (21, 166, 527, 479)
Class: person, Confidence: 0.92, BBox: (20, 167, 531, 479)
Class: person, Confidence: 0.91, BBox: (21, 167, 524, 479)
Class: chair, Confidence: 0.30, BBox: (430, 374, 553, 479)
Class: book, Confidence: 0.25, BBox: (534, 234, 621, 251)
Class: person, Confidence: 0.92, BBox: (24, 168, 527, 479)
Class: person, Confidence: 0.92, BBox: (22, 168, 523, 479)
Class: person, Confidence: 0.92, BBox: (24, 168, 528, 479)
Class: person, Confidence: 0.92, BBox: (24, 168, 528, 479)
Class: person, Confidence: 0.91, BBox: (23, 167, 534, 479)
Class: book, Confidence: 0.27, BBox: (534, 234, 621, 252)
